las reservas , ñongatupykuéra
anunció ,oñandukakuri *
planea ,planea
el tráfico , ñemu
de el puerto , ygarupa _gui
y ,ha
aeropuerto ,aeropuerto
internacional ,internacional
de ,de
el presidente , mburuvicha
de ,de
dijo ,ho'ytakuri *
la acción , tembiapo
sería ,sería
de ,de
el niño , mitã'i
de ,de
mayor ,guasuve
peligro ,mongyhyjeha
y ,ha
podría ,podría
a el fin , tekorã _me
de ,de
semana ,arapokõindy
enero ,enero
para ,opyta *
de ,de
precisó ,okotevẽkuri *
el tránsito será , jeguata oha'et *
lento ,mbegue
en los alrededores , jerekuéra _pe
de ,de
uno ,ajoapy *
de ,de
los ,los
de ,de
mayor ,guasuve
tráfico ,ñemomýi
aéreo ,aéreo
y ,ha
está ,oiko *
el puerto , ygarupa
de ,de
porque ,ajeve
es el día ,oha'e *  ára
de ,de
mayor ,kakuaa
actividad ,actividad
agregó ,ombojo'akuri *
las ,las
acciones ,tembiapokuéra
cívicas ,cívicas
no violentas ,naperairõi *
para ,omombyta *
contra ,contra
de ,de
de ,de
los ,los
estarían ,estarían
las instalaciones , ñemoĩnguéra
de ,de
de ,de
y ,ha
de ,de
y ,ha
edificios ,ógakuéra
federales ,federales
incidencias ,incidencias
de ,de
ante ,ante
mil ,mil
aficionados ,aficionados
partido ,ñembosarái
único ,año
campo ,okára
neutral ,mbytepegua
porque ,ajeve
la ,la
no garantizaba la seguridad en el país balcánico ,no garantizaba  kyhyje'ỹ  tetã balcánico _me
sirvió ,omoangapyhykuri *
para ,ojoko *
de ,de
la ,la
sub ,sub
disputará ,oñombohováit *
finales ,paha
de ,de
y ,ha
principios ,ypykuéra
de ,de
comentario ,comentario
ganó ,ganó
y ,ha
obtuvo la clasificación ,obtuvo  ñemohenda
para ,omombyta *
la ,la
de ,de
la ,la
jugará ,ombojarut *
junto ,junto
y ,ha
defenderá ,omoñuvãt *
ante ,ante
la ,la
y ,ha
hace ,ojapo *
dos ,dos
años ,arajerekuéra
el conjunto inglés fue , no'õ inglés ohokuri *
superior ,porãve
principio de el partido ,añepyrũ *  ñembosarái _gui
todo ,todo
apuntaba a un envite ,apuntaba un envite _pe
área ,área
yugoslava ,yugoslava
contra ,contra
por su parte ,i_ marandu _re
y ,ha
profundidad ,typy
para ,ojoko *
aprietos ,aprietos
meta ,meta
este panorama ,ko tesapyso
de ,de
relativa ,relativa
igualdad ,tekojoja
rompió ,omopẽkuri *
para ,ojoko *
de ,de
de la red , kyha _gua
de la meta inglesa , tu'ã inglesa _gua
el mismo jugador , ha'ãra ae
yugoslavo ,yugoslavo
para ,omombyta *
el partido , ñembosarái
de la segunda parte , marandu segunda _gui
pero ,jepéramo
de ,de
falta ,falta
directa ,directa
salió ,osẽkuri *
no permitió ,nomoneĩrikuri *
mayores ,tuichave
confianzas ,jeroviakuéra
a su rival ,i_ ñemói _pe
y ,ha
un penalti ,un penalti
cayó ,okúikuri *
un nuevo tanto ,un tanto pyahu
de ,de
pesar ,mbyasy
de ,de
media ,mbytere
hora ,hora
de ,de
partido ,ñembosarái
la ,la
de ,de
emitió ,emitió
hoy ,ko'ára
asegura ,omoañete *
el presidente , mburuvicha
de ,de
de ,de
día ,ára
en la reunión , no'õ _me
delegada ,delegada
de ,de
la ,la
denunció ,okuaaukakuri *
ayer ,ayer
miércoles ,miércoles
había ,oĩmi *
por el presidente , mburuvicha rehe
de ,de
la ,la
de ,de
la ,la
gallega ,gallega
ante ,ante
rivales ,ombohováiva
pidió ,ojerurekuri *
partidos ,ñembosaráikuéra
de ,de
femenina ,femenina
favor ,ñepytyvõ
de ,de
casa ,óga
porque ,ajeve
hacen ,ojapo *
lo ,lo
mismo ,ae
la ,la
afirma en su comunicado ,afirma i_ ñemomarandu _pe
el presidente , mburuvicha
ha ,oĩ *
nada ,nada
semejante ,joguaha
de el ex presidente , mburuvicha ex _gui
de ,de
de ,de
y ,ha
destaca ,destaca
de ,de
los ,los
equipos ,equipos
de ,de
femenina ,femenina
encabezan la tabla ,omoakã *  yvyrape
son ,pu
gallegos ,gallegos
por sus resultados ,i_ tembiapokuekuéra rupi
no ,no
como ,ajepy'ajoko *
locales ,apegua
sino ,sino
porque ,ajeve
ganan ,ganan
encuentros ,jechakuéra
en sus partidos ,i_ ñembosaráikuéra _pe
como ,akaru *
visitantes ,visitantes
rechaza ,ombojevy *
la ,la
de ,de
exigió ,exigió
especial ,poravopyre
árbitros ,árbitros
sino ,sino
transmitió el malestar de los clubes ,ombohasakuri *  pijoha  klukuéra _gua
implicados ,implicados
para ,omombyta *
de ,de
de ,de
indica ,indica
ocasiones ,jakuéra
manifestó a el presidente ,ho'ytakuri *  mburuvicha _pe
de ,de
la ,la
su intención ,i_ pota
de ,de
a las múltiples ocupaciones , tembiapokuéra múltiples _pe
lo ,lo
iniciaron ,oñepyrũkuri *
conversaciones ,mongetakuéra
para ,opyta *
niega ,ombotove *
la ,la
de ,de
árbitros ,árbitros
sus puestos ,i_ koty'ikuéra
solidaridad ,jejoporu
señala el comunicado ,omoma'ẽ *  ñemomarandu
el director técnico , ruvicha técnico
y ,ha
han ,oĩ *
la ,la
de ,de
agradece ,agradece
la labor , tembiapo
desempeñó a el frente ,desempeñó  tova _pe
los ,los
últimos ,últimos
años ,arajerekuéra
los ,los
ha ,oĩ *
problema ,problema
y ,ha
los ,los
ha ,oĩ *
actual ,ko'ãgagua
campeón ,campeón
de ,de
la ,la
de ,de
hockey ,hockey
sobre ,sobre
patines ,pysyryhakuéra
jugará ,ombojarut *
mañana ,pyhareve
en la pista , rapykuere _pe
de ,de
de ,de
partido ,ñembosarái
y ,ha
última ,última
jornada ,jornada
de ,de
cuartos ,cuartos
de ,de
final ,pahague
su clasificación para la final ,i_ ñemohenda opyta *  apy
los ,los
llevan ,oraha *
este encuentro ,ko juecha
hace ,ojapo *
dos ,dos
semanas ,arapokõindykuéra
y ,ha
problemas ,problemas
físicos ,físicos
para el partido ,opyta *  ñembosarái
dependen ,osaingo *
de ,de
mismos ,ae
para ,ojoko *
y ,ha
la ,la
disputa de la final ,ojua'o *  apy _gua
para ,ojoko *
deberían ,deberían
tablas ,yvyrapekuéra
y ,ha
enfrentan ,ombohovái *
pista ,rapykuere
italiana ,italiana
y ,ha
opciones ,poravohakuéra
de ,de
clasificación ,ñemohenda
para ,omombyta *
en el grupo , aty _pe
todo ,todo
la clasificación hace , ñemohenda ojapo *
jornadas ,jornadas
de ,de
y ,ha
los ,los
azulgrana ,azulgrana
viajan ,oguata *
para ,opyta *
de ,de
primeros ,primeros
o ,térã
segundos ,segundos
de ,de
grupo ,aty
de ,de
funciones ,funciones
abogó ,abogó
hoy ,ko'ára
la sequía , okyve'ỹ
común ,tapiagua
y ,ha
de ,de
fondos ,huguakuéra
estructurales ,estructurales
para ,opyta *
más ,más
agua con un plan ,agua un plan ndive
de ,de
inversión ,inversión
depuración ,depuración
y ,ha
reutilización ,reutilización
de ,de
aguas ,ykuéra
residuales ,residuales
plata ,pirapire
defendió ,opytyvõkuri *
de ,de
un programa similar ,un programa similar
aprobado ,aprobado
anterior ,mboyvegua
de ,de
y ,ha
dotación ,dotación
de ,de
millones ,millones
de ,de
aguas ,ykuéra
y ,ha
de las aguas residuales , ykuéra residuales _gua
de ,de
dijo ,ho'ytakuri *
tendría ,tendría
para ,opyta *
de ,de
fondos ,kupekuéra
estructurales ,estructurales
para la sequía ,opyta *  kyve'ỹ
torno ,torno
millones ,millones
de ,de
pesetas ,pesetas
y ,ha
precisó ,okotevẽkuri *
no sería ,no sería
difícil ,difícil
dicho ,ñe'enga
plan ,plan
solicitó ,solicitó
la ,la
de ,de
emergencia ,emergencia
como ,akaru *
consecuencia ,tapykuegua
de ,de
sequía ,okyve'ỹ
argumentó ,argumentó
la ,la
concede esa declaración ,ome'ẽ * upe ñemombe'u
de ,de
ciento ,ciento
de ,de
objetivo ,objetivo
uno ,añopẽ *
como ,ha'u *
plata ,itatĩ
lo ,lo
ha ,oĩ *
de ,de
para ,ojoko *
lo ,lo
cuenta en la elaboración ,opapa *  apopy _pe
de un memorándum ,un memorándum _gua
presentará ,orut *
la ,la
y ,ha
contienen ,contienen
medidas ,ta'ãhakuéra
para ,omombyta *
de ,de
sequía ,okyve'ỹ
de ,de
de los fondos extraordinarios , guykuéra jepigua'ỹ _gua
demandó ,demandó
la ,la
un tratamiento igual ,un tratamiento joja
el norte , yvate
y ,ha
de ,de
caso ,caso
de ,de
problemas ,problemas
climatológicos ,climatológicos
la ,la
ha ,oime *
ha ,oime *
inundaciones ,ysyrysẽnguéra
en el norte , yvate _pe
y ,ha
es ,oha'e *
más ,más
lenta ,are
hay ,oĩ *
sequía ,kyve'ỹ
quejó ,quejó
en este sentido ,ko andu _pe
la sequía , okyve'ỹ
de ,de
política ,política
agraria ,okaraygua
común ,tapiagua
para ,opyta *
de ,de
fondos ,guykuéra
de ,de
la escasez , pokã
de ,de
agua ,y
es ,oha'e *
problema ,problema
estructural ,estructural
y ,ha
las consecuencias son , tapykueguakuéra oha'e *
multisectoriales ,multisectoriales
no ,no
a el campo , okára _pe
sino ,sino
tiene ,oguereko *
consecuencias ,tapykueguakuéra
sociales ,jojapy
y ,ha
medio ,mbytere
ambientales ,ambientales
el jugador , ha'ãra
de ,de
hockey ,hockey
hielo ,yrypy'a
desmintió ,desmintió
hoy ,ko'ára
el anuncio , marandu
de ,de
boda ,menda
fue la noticia ,oha'ekuri *  kuaapyrã
más ,más
sensacional ,sensacional
de el mundo , yvóra _gua
en las últimas semanas , arapokõindykuéra últimas _pe
la boda no entra en estos momentos , ñemenda ndoikei * ã sapy'akuéra _pe
la televisión comentó el hecho , ta'angambyry comentó  jehupyre
de ,de
el respectivo anuncio , marandu respectivo
hecho ,jehupyre
hace ,ojapo *
semanas ,arapokõindykuéra
y ,ha
no ,no
desmentido ,desmentido
parece ,ohi'ã *
ser ,ser
desinformación ,desinformación
interesada ,interesada
los rumores , je'ekuéra
sobre mi inminente boda ,che menda inminente ári
periodística ,periodística
no ,no
nos ,nos
proponíamos ,proponíamos
dijo ,ho'ytakuri *
soltero ,mendare'ỹ
de ,de
oro ,itaju
ruso ,ruso
más ,más
famoso ,famoso
a otro diario ,otro diario _pe
hoy ,ko'ára
día ,ára
encima ,ombojo'a *
de ,de
dijo ,ho'ytakuri *
el jugador añadió , ha'ãra ombojo'akuri *
sobre ,sobre
todo ,todo
sorprendió la noticia sobre el anillo ,ombojurujakuri *  marandu  kuãirũ ári
de ,de
compromiso ,poroapytĩ
de ,de
de ,de
dólares ,dólares
la prensa , jopyha
él habría ,ha'e habría
de ,de
años ,arajerekuéra
y ,ha
en el décimo puesto , koty'i décimo _pe
mundial ,mundial
pero ,jepéramo
la ,la
falta ,falta
con el tamaño , sa ndive
debería ,debería
a este precio ,ko tepy _pe
no entraría ,no entraría
en un camión ,un camión _pe
acaba ,opa *
de ,de
los ,los
años ,arajerekuéra
es la estrella ,oha'e *  mbyja
de ,de
juega ,oñembosarái *
la ,la
de ,de
estadounidense ,estadounidense
y ,ha
de ,de
la ,la
misma ,ae
tantos ,tantos
los rumores , terakuãnguéra
sobre sus relaciones privadas ,i_ jokuaakuéra privadas ári
surgieron ,surgieron
de ,de
residentes ,residentes
decían ,ho'ytami *
ser ,ser
buenos ,katupyry
amigos ,amigos
a los partidos , ñembosaráikuéra _pe
de ,de
y ,ha
hace ,omba'apo *
de ,de
boda ,menda
colapsó la prensa rusa ,colapsó  jopyha rusa
la oposición cristianodemócrata cosechó , ñembohovái cristianodemócrata omono'õkuri *
hoy ,ko'ára
duras ,mbarete
críticas ,críticas
de los partidos , ñembosaráikuéra _gua
socialdemócratas ,socialdemócratas
y ,ha
verdes ,kyrỹi
de ,de
de ,de
política ,política
exterior ,exterior
de el grupo parlamentario , aty parlamentario _gui
cristianodemócrata ,cristianodemócrata
dijo ,ho'ytakuri *
los pueblos , távakuéra
habitan ,oime *
había ,oĩmi *
hacía ,ojapomi *
necesaria ,kotevẽpyre
su separación ,i_ jueja
occidente ,occidente
no puede ,ndoikatui *
la convivencia pacífica , joguerekokuaa py'aguapy
de las personas , tapichakuéra _gua
subrayó ,subrayó
sobre ,sobre
y ,ha
aludió ,aludió
han ,oĩ *
fronteras ,fronteras
fácticas ,fácticas
y ,ha
apuntó ,apuntó
había ,oimemi *
de ,de
nuevas ,pyahu
fronteras ,fronteras
de ,de
y ,ha
propuso ,propuso
un sistema regional ,un sistema regional
de ,de
seguridad ,kyhyje'ỹ
los ,los
la ,la
y ,ha
bajo la responsabilidad ,amboguejy *  arigua
de ,de
la ,la
como ,akaru *
mejor ,porãve
fórmula ,fórmula
para ,opyta *
de los pequeños estados , ñeĩnguéra michĩ _gui
de la región , yvy _gua
de ,de
consideró la separación ,consideró  jepe'a
la ,la
y ,ha
hace el juego a el presidente yugoslavo ,ojapo *  ñembojaru  mburuvicha yugoslavo _pe
insistió ,otu'ukuri *
no ,no
debía ,debía
el objetivo , hupytypyrã
de ,de
y ,ha
aseguró ,omohatãkuri *
de ,de
seguía ,omoñami *
e ,ha
integridad ,integridad
territorial ,territorial
de ,de
la ,la
de ,de
lo ,lo
de ,de
política ,política
exterior ,exterior
de ,de
consideró ,consideró
ilusoria ,ilusoria
de ,de
y ,ha
acusó ,acusó
de ,de
las resoluciones , tembiapoukapykuéra
de ,de
la ,la
relativas ,relativas
y ,ha
liberales ,liberales
advirtieron de el peligro ,okuaaukakuri *  mongyhyjeha _gua
acarrearía la división ,acarrearía  ñemboja'o
de ,de
para ,omombyta *
la región , yvy
si ,si
tiene ,oreko *
cuenta ,cuenta
de ,de
de ,de
volvió ,ojerekuri *
de ,de
la ,la
contra ,contra
y ,ha
calificó ,calificó
de ,de
mitos ,mitos
las informaciones , momarandukuéra
han ,oĩ *
puesto ,koty'i
duda ,py'aheta
por el gobierno , tekuái rupi
de ,de
de ,de
o ,térã
la llamada , tenói
operación ,operación
herradura ,herradura
mediante ,mediante
la ,la
de la provincia , teta'i _gui
de ,de
a la población albanesa , táva albanesa _pe
abogó ,abogó
sanciones ,ñembohepykuéra
contra ,contra
y ,ha
mostró ,mostró
partidario ,partidario
de ,de
con el fin , tenonderã ndive
de ,de
a la población civil , tetã civil _me
y ,ha
a la oposición , ñembohovái _pe
un aficionado inglés falleció ,un aficionado inglés opytupakuri *
hoy ,ko'ára
como ,ha'u *
consecuencia ,tapykuegua
sufrió en los violentos enfrentamientos ,orasykuri *  ñembohovakekuéra violentos _pe
de ,de
y ,ha
informó el canal ,omomarandukuri *  ygarape
de ,de
televisión ,ta'angambyry
acudió ,acudió
para ,opyta *
el encuentro , juaju
de ,de
ida ,jeho
de ,de
la ,la
de ,de
la ,la
disputarán ,oñe'ẽ'apit *
mañana ,pyharevekue
murió ,opytupakuri *
heridas ,jekutukuéra
de ,de
arma ,pojoapy
blanca ,morotĩ
la pelea , ñorairõ
produjo a la salida ,omoheñóikuri *  sẽ _me
indicó la policía ,indicó  tahachi
una veintena ,una veintena
de ,de
aficionados ,aficionados
ingleses ,ingleses
comenzaron ,omboypykuri *
y ,ha
vieron ,vieron
de ,de
acercaron ,ombojakuri *
en la pelea , ñorairõ _me
resultaron ,resultaron
heridos ,heridos
aficionados ,aficionados
cinco ,cinco
ingleses ,ingleses
y ,ha
fueron ,ohokuri *
y ,ha
su estado no reviste ,i_ ñeĩ no reviste
gravedad ,gravedad
informó la policía ,omomarandukuri *  tahachi
han ,oĩ *
asesor ,asesor
de ,de
holandés ,holandés
materia ,mba'e
de ,de
defensa ,defensa
defendió ,omoñuvãkuri *
hoy ,ko'ára
de ,de
la ,la
la ,la
y ,ha
puesta ,ñemoĩ
marcha ,jeguata
de ,de
la ,la
de ,de
de ,de
y ,ha
realiza ,ojapo *
de ,de
de ,de
la ,la
ha ,oĩ *
estado ,teko
de la fuerza militar , mbaretekue militar _gui
europea ,europea
para ,omombyta *
y ,ha
debe ,debe
efectivos ,efectivos
señaló ,omoma'ẽkuri *
europea ,europea
de ,de
seguridad ,kyhyje'ỹ
comienza ,omboypy *
los arduos esfuerzos , ñepyta'ãnguéra arduos
de el representante , pyruha _gui
para ,opyta *
la ,la
y ,ha
la ,la
vital ,vital
los ,los
y ,ha
medianas ,medianas
empresas ,empresas
en el sector , pehẽngue _pe
para ,omombyta *
poder ,katu
frente ,tova
de ,de
armamento ,armamento
de ,de
por su parte ,i_ vo rehe
segundo ,segundo
comandante ,mburuvicha
supremo ,supremo
de ,de
la ,la
para ,ojoko *
dijo ,ho'ytakuri *
debe ,debe
esfuerzos ,ta'ãnguéra
y ,ha
resulta ,resulta
necesario ,kotevẽpyre
las fuerzas existentes , mbaretekuekuéra oiméva
necesidad ,hýi
de ,de
complementarias ,complementarias
señaló ,omoma'ẽkuri *
la ,la
de ,de
debe ,debe
comando ,comando
multinacional ,multinacional
en el teatro , tekoha'anga _pe
de ,de
operaciones ,operaciones
pero ,jepéramo
centro de los servicios secretos ,amombyte *  pytyvõnguéra herunguã _gui
debe ,debe
de ,de
comunicaciones ,momarandukuéra
cada brigada debe ,cada brigada debe
soldados ,soldados
para ,ojoko *
no ,no
confusiones ,apañuãinguéra
pero ,jepéramo
no pueden ,ndopojáiri *
naciones ,tetãnguéra
suministradoras ,suministradoras
de ,de
carne ,carne
de ,de
cañón ,cañón
reservan para las tareas ,oñomi *  tembiaporãnguéra g̃uarã
de ,de
retaguardia ,atukupe
de ,de
y ,ha
terminará ,opit *
mañana ,pyharevekue
viernes ,viernes
y ,ha
los opositores , mbohováivakuéra
por el presidente colombiano , mburuvicha colombiano rehe
disolvería ,disolvería
dedicaron ,dedicaron
hoy ,ko'ára
acusaciones ,acusaciones
y ,ha
palabras ,ñe'ẽnguekuéra
través ,través
de los medios , puru'ãnguéra _gua
de ,de
comunicación ,ñemomarandu
los ,los
y ,ha
parlamentarios ,parlamentarios
liberales ,liberales
conservadores ,conservadores
e ,ha
independientes ,independientes
comenzó ,omoñepyrũkuri *
hoy ,ko'ára
de ,de
irresponsabilidad ,irresponsabilidad
de ,de
calificó ,calificó
de ,de
acto ,acto
atroz ,atroz
y ,ha
harakiri ,harakiri
la ,la
de ,de
vez ,ha
y ,ha
sería una constituyente armada ,sería una armada constituyente
dijo a la prensa ,ho'ytakuri *  jopyha _pe
no ,no
puede ,opojái *
cabida ,cabida
en las reformas políticas , ñemyatyrõnguéra políticas _pe
de ,de
las armas , pojoapykuéra
acusó ,acusó
de ,de
la región , yvy
dialoga ,dialoga
de ,de
paz ,joayhujoa
de ,de
las ,las
de ,de
escaños ,apykakuéra
la ,la
nosotros podemos ,ñande jakatu *
nos ,nos
porque ,ajeve
somos ,roha'e *
congresistas ,congresistas
colombianos ,colombianos
y ,ha
es una zona ,oha'e * una zona
de ,de
distensión ,distensión
turismo ,turismo
de ,de
vamos ,roho *
pero ,jepéramo
no está ,noimei *
y ,ha
aclaró ,omyesakãkuri *
embargo ,embargo
de ,de
las ,las
no ,no
lo ,lo
ocurrirá ,ojeikot *
días ,árakuéra
dijo ,ho'ytakuri *
argumentó ,argumentó
de el grupo insurgente , aty insurgente _gui
ha ,oĩ *
para ,omombyta *
de el país , tetã _gui
lo ,lo
requiere ,requiere
constituyente ,constituyente
y ,ha
las ,las
han ,oĩ *
por el mandatario , jokuaipy _re
el texto , kuatia
de la consulta popular , ñeporandu kavure'i _gui
fue ,ohokuri *
hace ,ojapo *
dos ,dos
días ,árakuéra
como ,akaru *
método ,método
para ,omombyta *
y ,ha
y ,ha
él propone a los electores ,ha'e propone  poravohakuéra _pe
actual ,ãgagua
y ,ha
las medidas anticorrupción , ta'ãhakuéra anticorrupción
en la elección , poravoha _pe
de ,de
uno ,ambojoaju *
nuevo ,pyahu
por su parte ,i_ marandu _re
la ,la
consideró ,consideró
las intenciones , rembipotakuéra
de ,de
consultas ,ñeporandukuéra
las ,las
es ,oha'e *
de ,de
irresponsabilidad ,irresponsabilidad
consideró ,consideró
la asamblea constituyente , amandaje constituyente
