las reservas , ñongatupykuéra
blanca ,morotĩ
la pelea , ñorairõ
produjo a la salida ,omoheñóikuri *  ñesẽ _me
indicó la policía ,indicó  tahachi
una veintena ,una veintena
de ,de
aficionados ,aficionados
ingleses ,ingleses
comenzaron ,oñepyrũkuri *
y ,ha
vieron ,vieron
de ,de
acercaron ,ombojakuri *
en la pelea , ñorairõ _me
resultaron ,resultaron
heridos ,heridos
cinco ,cinco
ingleses ,ingleses
y ,ha
y ,ha
su estado no reviste ,i_ teko no reviste
gravedad ,gravedad
informó la policía ,omomarandukuri *  tahachi
asesor ,asesor
de ,de
holandés ,holandés
materia ,mba'e
de ,de
defensa ,defensa
defendió ,opytyvõkuri *
hoy ,ko'ára
de ,de
y ,ha
puesta ,ñemoĩ
marcha ,jeguata
de ,de
la ,la
realiza ,ojapo *
de ,de
la ,la
ha ,oĩ *
estado ,ñeĩ
de la fuerza militar , mbaretekue militar _gui
europea ,europea
para ,opyta *
europea ,europea
de ,de
seguridad ,kyhyje'ỹ
comienza ,oypy *
los arduos esfuerzos , jepytasokuéra arduos
de el representante , mbuekovia _gua
para ,ojoko *
la ,la
y ,ha
la ,la
y ,ha
medianas ,medianas
empresas ,empresas
en el sector , pehẽngue _pe
para ,omombyta *
poder ,pokatu
frente ,tenonde
de ,de
armamento ,armamento
de ,de
por su parte ,i_ vo rehe
segundo ,segundo
comandante ,mburuvicha
supremo ,supremo
de ,de
la ,la
debe ,debe
esfuerzos ,jepytasokuéra
resulta ,resulta
necesario ,ñeikotevẽva
las fuerzas existentes , mbaretekuéra oiméva
necesidad ,tekotevẽ
de ,de
complementarias ,complementarias
comando ,comando
multinacional ,multinacional
en el teatro , tekoha'anga _pe
de ,de
operaciones ,operaciones
centro de los servicios secretos ,amombyte *  pytyvõnguéra herunguã _gui
debe ,debe
de ,de
comunicaciones ,momarandukuéra
cada brigada debe ,cada brigada debe
soldados ,soldados
no pueden ,ndokuaai *
naciones ,tetãnguéra
suministradoras ,suministradoras
de ,de
carne ,carne
de ,de
cañón ,cañón
reservan para las tareas ,oñongatu *  tembiapokuéra g̃uarã
de ,de
retaguardia ,atukupe
terminará ,ojapopat *
mañana ,pyhareve
y ,ha
los opositores , mbohováivakuéra
por el presidente colombiano , mburuvicha colombiano rehe
disolvería ,disolvería
dedicaron ,dedicaron
hoy ,ko'ára
acusaciones ,acusaciones
y ,ha
palabras ,ñe'ẽnguekuéra
través ,través
de los medios , apytekuéra _gua
de ,de
comunicación ,ñemomarandu
y ,ha
parlamentarios ,parlamentarios
liberales ,liberales
conservadores ,conservadores
e ,ha
independientes ,independientes
comenzó ,omoñepyrũkuri *
hoy ,ko'ára
de ,de
irresponsabilidad ,irresponsabilidad
de ,de
calificó ,calificó
de ,de
acto ,acto
atroz ,atroz
harakiri ,harakiri
la ,la
de ,de
vez ,jey
sería una constituyente armada ,sería una armada constituyente
dijo a la prensa ,ho'ytakuri *  jopyha _pe
no ,no
puede ,okatu *
cabida ,cabida
en las reformas políticas , ñemyatyrõnguéra políticas _pe
las armas , pojoapykuéra
acusó ,acusó
la región , yvy
dialoga ,dialoga
de ,de
paz ,mytuẽ
de ,de
las ,las
la ,la
nosotros podemos ,ore rokatu *
porque ,ajeve
somos ,jaha'e *
congresistas ,congresistas
colombianos ,colombianos
y ,ha
es una zona ,oha'e * una zona
de ,de
distensión ,distensión
de ,de
vamos ,roho *
pero ,jepéramo
no está ,noĩri *
y ,ha
aclaró ,omosakãkuri *
de ,de
las ,las
ocurrirá ,ojehut *
de el grupo insurgente , aty insurgente _gua
de el país , tetã _gui
lo ,lo
requiere ,requiere
constituyente ,constituyente
y ,ha
las ,las
por el mandatario , jokuaipy rupi
el texto , kuatia
de la consulta popular , ñeporandu kavure'i _gua
fue ,ohokuri *
hace ,omba'apo *
dos ,dos
días ,árakuéra
como ,ajepy'ajoko *
método ,método
para ,omombyta *
y ,ha
y ,ha
él propone a los electores ,ha'e propone  poravohakuéra _pe
actual ,ko'ãgagua
las medidas anticorrupción , ta'ãnguéra anticorrupción
en la elección , poravoha _pe
de ,de
uno ,añopẽ *
nuevo ,pyahu
por su parte ,i_ pesẽngue rupi
la ,la
las intenciones , potakuéra
de ,de
consultas ,ñeporandukuéra
las ,las
de ,de
irresponsabilidad ,irresponsabilidad
la asamblea constituyente , amandaje constituyente
debe ,debe
el instrumento político , tembiporu político
de ,de
negociación ,negociación
tratados ,oñoñe'ẽnguéra
los temas , ñe'ẽmbyrãnguéra
llevó ,orahakuri *
hoy ,ko'ára
el presidente , mburuvicha
de ,de
la ,la
de ,de
abra ,abra
de la reforma política , ñembopyahu política _gua
una mayor polarización ,una polarización guasuve
y ,ha
no ,no
a el país , tetã _me
buenos ,marangatu
y ,ha
malos ,ahẽ
de ,de
alicientes ,alicientes
aras ,aras
de ,de
cualquiera ,oimeraẽva
acarician ,omochichĩ *
opciones ,poravokuaakuéra
de ,de
la cabeza , akã
la ,la
haber ,haber
dos ,dos
puntos ,puntos
las ,las
últimas ,últimas
jornadas ,jornadas
de ,de
de ,de
encarará esta confrontación con la mente ,encarará ko mbohovái  apytu'ũ ndive
puesta ,ñemoĩ
caso ,caso
de ,de
serviría ,serviría
para ,opyta *
los ,los
de ,de
de ,de
puntos ,puntos
en la tabla clasificatoria , yvyrape clasificatoria _pe
de ,de
días ,árakuéra
varios ,varios
comienzo de la semana ,aypy *  arapokõindy _gua
casos ,casos
de ,de
y ,ha
contra ,contra
hombres ,kuimba'ekuéra
como ,ajepy'ajoko *
acumulación ,acumulación
de ,de
tarjetas ,tarjetas
amarillas ,sa'yju
y ,ha
por unos problemas físicos ,unos problemas físicos rupi
causarán ,ombojehut *
para ,ojoko *
madrileño ,madrileño
arrastra ,ombotyryry *
problemas ,problemas
en el tobillo derecho , pytasãngue yvi _pe
y ,ha
no ,no
desvelará la duda ,okerape'at *  py'amokõi
de ,de
si ,si
juega ,ombojaru *
o ,térã
no ,no
ante ,ante
con una infiltración médica ,una infiltración médica ndive
podría ,podría
caso ,caso
de ,de
de ,de
vanguardia ,tenondegua
para ,opyta *
los ,los
como ,añemboapyte *
candidatos ,candidatos
para ,ojoko *
dos ,dos
posiciones ,ñeĩhakuéra
despejará ,despejará
instantes ,sapy'akuéra
de ,de
comienzo de el encuentro ,aypy *  ñuvaitĩ _gui
viaja ,oguata *
con la intención , apose ndive
de ,de
faltan ,oja'yvere *
para ,opyta *
la permanencia , jepyta
octavo en la clasificación ,octavo  ñemohenda _pe
puntos ,puntos
da ,ombojára *
derecho ,karẽ'y
de ,de
la ,la
y ,ha
de las posiciones , ñeĩhakuéra _gua
de ,de
descenso ,jeguejy
de ,de
encontraba a un punto ,ojohumi * un punto _pe
de el descenso , jeguejy _gua
las ,las
últimas ,últimas
puntos ,puntos
de ,de
los ,los
ha ,oime *
ganado ,tymba
dos ,dos
partidos ,ñembosaráikuéra
consecutivos ,consecutivos
primera ,primera
vez ,jey
la segunda vuelta , apajeréi segunda
y ,ha
domicilio ,domicilio
domingo ,domingo
de ,de
más ,más
de ,de
dos ,dos
meses ,jasykuéra
flores ,yvotykuéra
recupera ,orojevy *
y ,ha
no pudieron ,ndokatuikuri *
contra ,contra
sanción ,ñembyepoti
ha ,oĩ *
cumplido ,cumplido
de ,de
tarjetas ,tarjetas
y ,ha
su lugar ,i_ tekoha
lo ,lo
ocupará el joven de la cantera ,ojokuáit *  karia'y  itakua _gui
en la rodilla izquierda , renypy'ã asugua _me
lo ,lo
volverá ,ojeret *
lateral ,ykegua
izquierdo ,asu
consecutiva ,consecutiva
esta vez ,ko jey
pista ,rapykuere
ha ,oime *
por un segundo ,un segundo rupi
y ,ha
una décima ,una décima
lo ,lo
catapulta a el frente ,catapulta  renonde _pe
de la clasificación , ñemohenda _gua
de ,de
de ,de
puntos ,puntos
de ,de
ventaja ,changui
sobre su compañero ,iñ_ irũ ári
de ,de
no ,no
solo ,ha'eño
gracias ,apoporãmbykuéra
de ,de
piloto ,piloto
sino ,sino
a el excepcional trabajo , ñemba'apo excepcional _pe
permitieron ,omboajekuri *
a la pista , pypore _pe
de ,de
la ,la
han ,oĩ *
visto ,ambyao *
obligados ,obligados
de ,de
pista ,pypore
primero ,primero
en la vuelta , ñembojere _pe
de ,de
las ,las
era ,ára
decimotercero ,decimotercero
y ,ha
segundo en la vuelta quinta ,segundo  jere quinta _pe
sobre el aceite , ñandyry ári
había ,oimemi *
roto ,roto
de ,de
ha ,oime *
estado ,tetã
llena ,chovi
de ,de
problemas ,problemas
desde la séptima vuelta , apajeréi séptima guive
ha ,oĩ *
problemas ,problemas
con la caja , mba'yru _ndi
de ,de
cambios ,jevakuéra
y ,ha
último ,último
la ,la
ha ,oĩ *
enviado ,temimbou
de la pista , pypore _gui
era ,ára
decimotercero ,decimotercero
como ,añemboapyte *
había ,oimemi *
tiempo ,ára
de la mañana , pyhareve _gui
la ,la
había ,oimemi *
ganado ,tymba
pero ,jepéramo
tuvo la desgracia ,orekokuri *  po'a'ỹ
de ,de
no pudo ,ndokatuikuri *
el aceite , ñandyry
en la pista , rapykuere _pe
y ,ha
terminó ,ombopahakuri *
en el banco , apyka _pe
de ,de
las mínimas diferencias , tembijoavykuéra mínimas
de ,de
tiempos ,árakuéra
habían ,oimemi *
los puestos , koty'ikuéra
de la formación , tesape'a _gua
de ,de
salida ,sẽ
y ,ha
las dificultades , mopa'ãhakuéra
de ,de
estaba ,oikomi *
claro ,satĩ
salvo ,salvo
incidentes ,incidentes
iba ,ohomi *
ser ,ser
estratégica ,estratégica
y ,ha
tenía ,orekomi *
ventaja ,changui
sobre ,sobre
y ,ha
hoy ,ko'ára
lo ,lo
volvió ,ojevykuri *
dos ,dos
abandonos ,piãnguéra
las ,las
dos ,dos
primeras ,primeras
carreras ,carreras
situó ,omohendakuri *
primera ,primera
posición ,ñemoĩ
la salida , ñesẽ
y ,ha
fue ,ohokuri *
como su sombra ,ajepy'ajoko * i_ mo'ãha
hoy ,ko'ára
el cielo estaba , yvága oĩmi *
cubierto ,cubierto
diferencia de los días anteriores ,omoingoe *  árakuéra ange _gua
y ,ha
ventaja ,changui
no superaría ,no superaría
los ,los
cinco ,cinco
segundos ,segundos
de ,de
y ,ha
cambio ,ñembyekovia
de ,de
neumáticos ,neumáticos
la ,la
realizarían ,realizarían
en la vuelta , apajeréi _pe
y ,ha
gracias ,apoporãmbykuéra
un segundo ,un segundo
y ,ha
medio ,mbytere
pararía ,pararía
segunda ,segunda
y ,ha
última ,última
vez ,jey
en la vuelta , jere _pe
lo ,lo
cedía el primer puesto ,ame'ẽmi *  koty'i primer
comenzaría ,comenzaría
la mayor ventaja , changui kakuaave
posible ,ikatúva
su turno ,i_ ha
incluso ,incluso
en la vuelta , ñekoni _pe
detuvo ,ojokokuri *
marcó ,omoha'angakuri *
la ,la
ese momento era la vuelta rápida ,ku sapy'a era  apajeréi kyre'ỹ
de ,de
carrera ,carrera
de ,de
hicieron el resto de el trabajo ,ojapokuri *  tembyre  ñemba'apo _gua
arañaron ,okarãikuri *
dos ,dos
segundos ,segundos
los ,los
de ,de
y ,ha
incorporó a la pista ,omoingekuri *  rapykuere _pe
de ese momento ,pe sapy'a _gui
trató ,oñe'ẽkuri *
de ,de
posición ,ñeĩha
de ,de
poder ,katu
pero ,jepéramo
y ,ha
medio ,mbytere
de ,de
ventaja ,changui
de ,de
manera ,manera
excepcional ,excepcional
y ,ha
de ,de
la vuelta rápida , ñembojevy pya'e
de ,de
carrera ,carrera
dos ,dos
vueltas ,mbojerekuéra
de el final , apy _gua
habían ,oĩmi *
perdido ,perdido
boxes ,boxes
el pequeño consuelo , angapyhy plíki
ha ,oime *
decir ,decir
ganado ,tymba
el tercer puesto , koty'i tercer
favor ,ñepytyvõ
de ,de
y ,ha
salió ,osẽkuri *
el quinto puesto ha , koty'i quinto oime *
autor ,apohára
no pudo ,ndokatuikuri *
nada ,nada
contra ,contra
los ,los
inalcanzables ,inalcanzables
y ,ha
rebelaron ,rebelaron
contra ,contra
las reformas políticas , ñembopyahukuéra políticas
de el presidente , mburuvicha _gua
y ,ha
anunciaron ,omomarandukuri *
votarán ,votarán
contra ,contra
de ,de
chilena ,chilena
para ,omombyta *
así ,apyhykuri *
lo ,lo
manifestaron ,ho'ytakuri *
hoy ,ko'ára
de el llamado , tenói _gua
comité ,comité
militar ,militar
con el presidente , mburuvicha _ndi
de ,de
analizará las reformas constitucionales ,analizará  ñembopyahukuéra constitucionales
propuestas ,propuestas
de ,de
la ,la
el poder , katu
pase ,pase
control ,control
y ,ha
ex ,ex
comandante ,mburuvicha
jefe ,tuvicha
de ,de
la ,la
pleno ,pleno
régimen ,régimen
militar ,militar
ex ,ex
presidentes ,mburuvichakuéra
años ,arajerekuéra
en el poder , katu _pe
y ,ha
senadores ,senadores
derecho ,akatúa
propio ,tee
de ,de
función ,función
anterioridad ,anterioridad
el nuevo presidente , mburuvicha pyahu
de ,de
anunció la semana ,omomarandukuri *  arapokõindy
pasada ,jehasa
su intención ,i_ rembipota
de ,de
un referéndum para ,un referéndum omombyta *
a el pueblo chileno , táva chileno _pe
de ,de
pero ,jepéramo
juicio ,apytu'ũ
retirado ,retirado
con las reformas , ñembopyahukuéra _ndi
busca el poder total ,opovyvy *  katu oĩmbáva
y ,ha
el tema , ñe'ẽmbyrã
y ,ha
no ,no
ex ,ex
jefe ,tuvicha
de ,de
la ,la
como ,ajepy'ajoko *
moneda ,pirapire
de ,de
cambio ,jeva
y ,ha
denunció ,okuaaukakuri *
el maltrato , jahéi
plantea el tema de las reformas ,plantea  ñe'ẽmbyrã  ñemyatyrõnguéra _gua
ex ,ex
ministro ,ministro
secretario ,pytyvõha
general ,pavẽ
de ,de
la ,la
el rechazo , ñembotove
parte ,pehẽngue
de ,de
a las reformas constitucionales , ñemyatyrõnguéra constitucionales _pe
de ,de
sobre las afirmaciones , ñemoañetekuéra ári
de ,de
trataba ,oñemumi *
y ,ha
agregó ,omoĩvekuri *
el hecho , jehupyre
corresponde ,corresponde
lo ,lo
democracia ,democracia
para el presidente ,ojoko *  mburuvicha
de ,de
la ,la
por los gobiernos , tekuáikuéra rehe
de ,de
la ,la
es ,oha'e *
natural ,natural
las opiniones , ñeimo'ãnguéra
de los distintos sectores , pehẽnguekuéra joavy _gui
para ,opyta *
una agenda ,una agenda
las bases , topytakuéra
torno a la reforma ,torno  ñemyatyrõ _me
de ,de
la ,la
de ,de
y ,ha
de ,de
y ,ha
vitalicios ,vitalicios
representan ,omoha'anga *
ciento ,ciento
de ,de
integran ,integran
la ,la
por los sectores , pehẽnguekuéra rupi
el presidente , mburuvicha
tanto ,tanto
aseguró ,omyatãkuri *
hoy ,ko'ára
para ,opyta *
tanto ,tanto
a la gente , mbya _pe
como en las reformas constitucionales ,añemboapyte *  ñemyatyrõnguéra constitucionales _pe
de ,de
ciento ,ciento
puntos ,puntos
y ,ha
negociaron ,oñemukuri *
millones ,millones
de ,de
títulos ,títulos
los ,los
de ,de
millones ,millones
de ,de
pesos ,pohyikuekuéra
millones ,millones
de ,de
dólares ,dólares
de ,de
emisiones ,emisiones
de ,de
las ,las
registraron ,opovyvykuri *
alzas ,alzas
perdieron ,ombyaikuri *
y ,ha
mantuvieron ,omongarukuri *
las acciones , tembiapokuéra
fueron ,ohokuri *
las ,las
de ,de
ciento ,ciento
ciento ,ciento
ciento ,ciento
con las principales pérdidas , jerokañynguéra pu'akave ndive
fueron ,ohokuri *
los ,los
de ,de
ciento ,ciento
ciento ,ciento
ciento ,ciento
término ,opa
de ,de
hoy ,ko'ára
todos ,todos
los sectores tuvieron , pehẽnguekuéra oguerekokuri *
pérdidas ,jerokañynguéra
la ,la
principal ,pu'akave
fue ,ohokuri *
para ,omombyta *
servicios ,pytyvõnguéra
ciento ,ciento
de ,de
comunicaciones ,momarandukuéra
y ,ha
transportes ,transportes
ciento ,ciento
bolsa ,sapikua
de ,de
variaciones ,ñemoambuekuéra
en el mercado , ñemuha _pe
de ,de
acciones ,tembiapokuéra
y ,ha
cerró ,ombotykuri *
en el mismo nivel , yvatekue ae _pe
de ,de
de ,de
ciento ,ciento
de las obligaciones negociables , tembiaporãnguéra negociables _gua
cambios ,jevakuéra
sumó ,opapakuri *
pesos ,pohyikuekuéra
uruguayos ,uruguayos
equivalentes ,equivalentes
valores ,py'aguasukuéra
negociados ,negociados
la ,la
depreciaron ,depreciaron
ciento ,ciento
de ,de
enteros ,enteros
cerró ,ombotykuri *
efectuaron ,ojapokuri *
operaciones ,operaciones
millones ,millones
de ,de
dólares ,dólares
las ,las
cambiaron ,ombohekokuri *
de ,de
mano ,po
acciones ,tembiapokuéra
y ,ha
dos ,dos
subieron ,ombojupikuri *
bajaron ,oguejykuri *
y ,ha
mantuvieron ,omongarukuri *
estables ,estables
destacaron ,destacaron
las ,las
operaciones ,operaciones
millones ,millones
de ,de
dólares ,dólares
títulos ,títulos
de ,de
la ,la
cerraron ,ombotykuri *
ciento ,ciento
de el precio , repy _gua
de ,de
apertura ,jepe'aha
registraron ,opovyvykuri *
operaciones ,operaciones
papeles ,kuatiakuéra
de ,de
la ,la
cerraron ,ombotykuri *
ciento ,ciento
de el precio , repy _gui
de ,de
apertura ,jepe'aha
los frentes sociales , tovakuéra jojapy
de ,de
de las protestas , mbohováikuéra _gui
y ,ha
de ,de
próximo ,kyta'i
de ,de
mayo ,mayo
contra ,contra
los estudiantes , temimbo'ekuéra
y ,ha
los empleados estatales han , tembiguáikuéra estatales oĩ *
segunda ,segunda
jornada ,jornada
de ,de
protestas ,mbohováikuéra
efectuarán ,ojapot *
movilizaciones ,movilizaciones
todo ,todo
el país , tetã
de ,de
carreteras ,carreteras
y ,ha
aumentos ,aumentos
salariales ,salariales
y ,ha
el presidente , mburuvicha
de ,de
indicó ,indicó
las protestas crecerán , ñe'ẽngurukuéra okakuaat *
intensidad ,intensidad
pero ,jepéramo
dejarán ,dejarán
sentir ,sentir
próximo ,kyta'i
de ,de
de ,de
gremios ,gremios
de ,de
estudiantes ,estudiantes
campesinos ,ñumegua
y ,ha
pobladores ,pobladores
integran ,integran
no admitirán ,nomoneĩrit *
más ,más
políticas ,políticas
de ,de
muerte ,te'õ
como ,ha'u *
los ,los
ajustes ,ajustes
a los precios , tepykuekuéra _pe
para ,omombyta *
julio ,julio
próximo ,kyta'i
el dirigente sostuvo , myenondehára ojokokuri *
la única forma , ta'anga año
como ,ajepy'ajoko *
de ,de
ajuste ,ajuste
lo ,lo
coincidió con los dirigentes indígenas ,oñe'ẽjojakuri *  myenondehárakuéra ñandéva ndive
intento ,intento
de ,de
el propósito , tembireka
de ,de
todos los ,todos los
poderes ,katukuéra
en sus manos ,i_ pokuéra _pe
para ,ojoko *
sangre ,tuguy
y ,ha
fuego ,rata
porque ,ajeve
la población no va , táva ndohoi *
nuevas ,pyahu
medidas ,ta'ãnguéra
las autoridades , mburuvichakuéra
de los dirigentes sociales , myenondehárakuéra jojapy _gua
carecen ,carecen
de ,de
fundamentos ,ypykuéra
y ,ha
son ,pu
pero ,jepéramo
ha ,oime *
no supone ,no supone
lo ,lo
más ,más
mínimo ,mínimo
contra ,contra
más ,más
bien ,bien
portavoces ,portavoces
oficiales ,oficiales
quiere ,oja'e *
nacional ,nacional
para ,opyta *
las reformas , ñembopyahukuéra
requiere el país ,requiere  tetã
los dirigentes populares aseguran , myenondehárakuéra ka'avo omohatã *
